District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal Rural,Nallabelly,18-Sep-21,0,23.6,34.3,49.7,97.3,0,8.1
Warangal Rural,Nallabelly,19-Sep-21,0.3,23.8,31.4,71.1,99.1,0,5.5
Warangal Rural,Nallabelly,20-Sep-21,21.6,22.8,34.9,55.3,100,0,8.9
Warangal Rural,Nallabelly,21-Sep-21,2.7,23,34,61.4,100,0,10
Warangal Rural,Nallabelly,22-Sep-21,5.9,23.4,32.9,63.3,100,0,8.6
Warangal Rural,Nallabelly,23-Sep-21,1.8,24,32.5,67.8,100,0,6.1
Warangal Rural,Nallabelly,24-Sep-21,2.8,23.6,32.7,63.3,100,0,3.8
Warangal Rural,Nallabelly,25-Sep-21,0,24.4,34.9,58.4,99.5,0,5.5
Warangal Rural,Nallabelly,26-Sep-21,0,23.7,34.3,60.1,99.5,0,5.7
Warangal Rural,Nallabelly,27-Sep-21,11.3,24.8,33,69.6,100,0,6.8
Warangal Rural,Nallabelly,28-Sep-21,58.3,23.3,26.4,87.7,100,1.1,15.3
Warangal Rural,Nallabelly,29-Sep-21,0,24.3,32.2,68.8,99.1,0,12.2
Warangal Rural,Nallabelly,30-Sep-21,0,24.6,34.1,58.6,100,0,4.8
Warangal,Nallabelly,1-Oct-21,0,24.1,33.2,62.9,100,0,4.5
Warangal,Nallabelly,2-Oct-21,0,24.5,35.7,56.2,100,0,8
Warangal,Nallabelly,3-Oct-21,0,25.3,34.9,58.6,98.6,0,5
Warangal,Nallabelly,4-Oct-21,20,24.1,34.9,58.1,100,0,6.2
Warangal,Nallabelly,5-Oct-21,0,24.4,34.3,60,100,0,4
Warangal,Nallabelly,6-Oct-21,0.3,23.4,32.9,69.8,100,0,7.3
Warangal,Nallabelly,7-Oct-21,0,23.8,33.1,62.4,100,0,6.4
Warangal,Nallabelly,8-Oct-21,3.5,24.5,34.4,58.1,100,0,5.5
Warangal,Nallabelly,9-Oct-21,0,22.9,36.7,56.2,100,0,6.1
Warangal,Nallabelly,10-Oct-21,0,23.8,36,56.7,100,0,5.4
Warangal,Nallabelly,11-Oct-21,0,21.6,33,54.3,99.5,0,7.4
Warangal,Nallabelly,12-Oct-21,0,21.9,33.1,52.4,99.1,0,3.4
Warangal,Nallabelly,13-Oct-21,0,23.6,33,50.9,98.2,0,6.8
Warangal,Nallabelly,14-Oct-21,0,22.2,33,59.5,99.1,0,6.9
Warangal,Nallabelly,15-Oct-21,0,21.9,32.9,54.3,97.3,0,5.2
Warangal,Nallabelly,16-Oct-21,3.3,24.2,32.7,60,100,0,6.6
Warangal,Nallabelly,17-Oct-21,26,23.7,30.7,74.8,100,0,4
Warangal,Nallabelly,18-Oct-21,0,25.1,34.2,66.7,100,0,9.6
Warangal,Nallabelly,19-Oct-21,0,24.2,35.7,55.2,100,0,4.8
Warangal,Nallabelly,20-Oct-21,0,22.1,34,56.2,100,0,6.6
Warangal,Nallabelly,21-Oct-21,0,21.8,32.8,61.1,99.1,0,6.1
Warangal,Nallabelly,22-Oct-21,0,21.3,34,46.5,100,0,4
Warangal,Nallabelly,23-Oct-21,0,18.9,32.4,47.7,97.3,0,5.9
Warangal,Nallabelly,24-Oct-21,0,19.9,33.7,42.7,100,0,3.2
Warangal,Nallabelly,25-Oct-21,0,19.8,33,49.9,99.1,0,3.7
Warangal,Nallabelly,26-Oct-21,0,19,32.3,49.9,100,0,6.8
Warangal,Nallabelly,27-Oct-21,0,18.3,32,42.3,99.2,0,9.1
Warangal,Nallabelly,28-Oct-21,0,19.6,31.3,42.9,97.8,0,10
Warangal,Nallabelly,29-Oct-21,0,19.9,31.9,52.5,94.2,0,6.5
Warangal,Nallabelly,30-Oct-21,0,22.1,31.9,59.5,90.7,0,2.2
Warangal,Nallabelly,31-Oct-21,0,20.2,32.9,58.8,96.4,0,3.6
Warangal,Nallabelly,1-Nov-21,0,19.6,33,57.6,91.3,0,0
Warangal,Nallabelly,2-Nov-21,0,21.6,32.1,46.6,98.6,0,0
Warangal,Nallabelly,3-Nov-21,2.3,21.6,32,57.6,100,0,0
Warangal,Nallabelly,4-Nov-21,0.3,21.7,30.6,67.8,100,0,0
Warangal,Nallabelly,5-Nov-21,0,21,33.1,56.2,100,0,0
Warangal,Nallabelly,6-Nov-21,0,21,32.5,59.5,100,0,0
Warangal,Nallabelly,7-Nov-21,0,17.8,31.6,53.1,100,0,0
Warangal,Nallabelly,8-Nov-21,0,16.2,32.3,41.8,98.8,0,0
Warangal,Nallabelly,9-Nov-21,0,15.4,31.6,34.5,98.4,0,0
Warangal,Nallabelly,10-Nov-21,0,16.9,30,44.7,95.3,0,0
Warangal,Nallabelly,11-Nov-21,0,18.9,31.7,43.4,85,0,0
Warangal,Nallabelly,12-Nov-21,0,20.6,28.5,61.9,91.6,0,0
Warangal,Nallabelly,13-Nov-21,0,22.5,31.4,63.1,99.5,0,0
Warangal,Nallabelly,14-Nov-21,4.2,22.2,30.6,69.2,100,0,0
Warangal,Nallabelly,15-Nov-21,8.3,22.7,32.4,60.5,100,0,0
Warangal,Nallabelly,16-Nov-21,0,22.5,32.7,62.4,100,0,0
Warangal,Nallabelly,17-Nov-21,0.3,22.3,32.5,61.4,100,0,0
Warangal,Nallabelly,18-Nov-21,0,23.3,32.9,56,100,0,0
Warangal,Nallabelly,19-Nov-21,0.3,23.2,30.8,71.2,100,0,0
Warangal,Nallabelly,20-Nov-21,0.2,22.3,30.4,67.8,100,0,0
Warangal,Nallabelly,21-Nov-21,4.9,22,33.8,57.2,100,0,0
Warangal,Nallabelly,22-Nov-21,0,23.2,33.7,54.6,99.5,0,0
Warangal,Nallabelly,23-Nov-21,0,24.1,32.8,57.2,99.1,0,0
Warangal,Nallabelly,24-Nov-21,0,23.1,32.7,60.4,100,0,0
Warangal,Nallabelly,25-Nov-21,0,19.9,33.1,49.1,100,0,0
Warangal,Nallabelly,26-Nov-21,0,17.6,32.8,46.5,99.6,0,0
Warangal,Nallabelly,27-Nov-21,0,17.1,32.5,44.4,99.2,0,0
Warangal,Nallabelly,28-Nov-21,0,16.9,30.9,42.9,97,0,0
Warangal,Nallabelly,29-Nov-21,0,19.7,30.7,50,94.7,0,0
Warangal,Nallabelly,30-Nov-21,0,19.9,29.8,58.6,91.2,0,0
Warangal,Nallabelly,1-Dec-21,0,17,32.3,47.7,98.3,0,5.2
Warangal,Nallabelly,2-Dec-21,0,17.8,32.5,45,98.3,0,3.5
Warangal,Nallabelly,3-Dec-21,0,17.5,33,43.4,100,0,2.9
Warangal,Nallabelly,4-Dec-21,0,15.9,30.9,43,99.3,0,3.7
Warangal,Nallabelly,5-Dec-21,0,17.5,32.4,45.1,96.1,0,5.8
Warangal,Nallabelly,6-Dec-21,0,18.1,31.8,49.7,100,0,7.7
Warangal,Nallabelly,7-Dec-21,0,18.5,32.9,46.4,99.6,0,4.7
Warangal,Nallabelly,8-Dec-21,0,18.6,32,48.9,99.2,0,6.3
Warangal,Nallabelly,9-Dec-21,0,19.5,31.9,46.1,95.3,0,3.6
Warangal,Nallabelly,10-Dec-21,0,20.5,32.2,51.5,98.2,0,5.3
Warangal,Nallabelly,11-Dec-21,0,19.8,30.4,57.6,100,0,3.6
Warangal,Nallabelly,12-Dec-21,0,17.7,31.4,50.3,96.1,0,8
Warangal,Nallabelly,13-Dec-21,0,17,32,45.6,98.8,0,6.2
Warangal,Nallabelly,14-Dec-21,0,16.9,31.1,45.5,99.6,0,3.2
Warangal,Nallabelly,15-Dec-21,0,15.8,30.7,45.6,99.2,0,5.7
Warangal,Nallabelly,16-Dec-21,0,13.9,29.2,43,98.8,0,5.9
Warangal,Nallabelly,17-Dec-21,0,12.3,29.2,38.9,98,0,7.7
Warangal,Nallabelly,18-Dec-21,0,12.3,29.2,35,98.5,0,6
Warangal,Nallabelly,19-Dec-21,0,13.3,29.1,35,98.9,0,8.6
Warangal,Nallabelly,20-Dec-21,0,11.7,29.5,41.3,98.5,0,4.6
Warangal,Nallabelly,21-Dec-21,0,9.8,27.9,38.1,87.9,0,6.8
Warangal,Nallabelly,22-Dec-21,0,9.1,28.5,24.1,93,0,3.6
Warangal,Nallabelly,23-Dec-21,0,11.9,30,25,88.2,0,4.4
Warangal,Nallabelly,24-Dec-21,0,14,32.5,31,94.4,0,3.7
Warangal,Nallabelly,25-Dec-21,0,16.6,32.6,34.8,99.2,0,6.7
Warangal,Nallabelly,26-Dec-21,0,18.6,32.2,45.6,99.6,0,7
Warangal,Nallabelly,27-Dec-21,0,18.4,31.9,50.4,100,0,9
Warangal,Nallabelly,28-Dec-21,0,17.1,28.7,58.6,100,0,10.7
Warangal,Nallabelly,29-Dec-21,0,18.4,31.9,48.8,100,0,14.6
Warangal,Nallabelly,30-Dec-21,0,17.9,31.7,44.5,100,0,15.2
Warangal,Nallabelly,31-Dec-21,0,16.4,31.1,50.4,100,0,5.8
Warangal,Nallabelly,1-Jan-22,0,16.1,29.3,48.9,100,0,8.4
Warangal,Nallabelly,2-Jan-22,0,16.6,31.9,47.2,100,0,5.9
Warangal,Nallabelly,3-Jan-22,0,14.7,30.6,41.9,100,0,5.6
Warangal,Nallabelly,4-Jan-22,0,14.9,30.2,44.7,100,0,5.8
Warangal,Nallabelly,5-Jan-22,0,16.1,31.3,44.7,100,0,4.4
Warangal,Nallabelly,6-Jan-22,0,15.6,31.6,46.1,100,0,8.8
Warangal,Nallabelly,7-Jan-22,0,15.8,32.7,38.5,94.2,0,9.2
Warangal,Nallabelly,8-Jan-22,0,17.4,31.4,47.2,100,0,13.6
Warangal,Nallabelly,9-Jan-22,0,18.8,31.6,46.6,99.1,0,14.1
Warangal,Nallabelly,10-Jan-22,0,18.4,30.7,53.4,100,0,15.6
Warangal,Nallabelly,11-Jan-22,5.4,18.2,31,50.9,100,0,12.5
Warangal,Nallabelly,12-Jan-22,84.4,17.7,28.2,61.9,100,0,11.9
Warangal,Nallabelly,13-Jan-22,11.8,19.5,26.7,72.3,100,0,7.1
Warangal,Nallabelly,14-Jan-22,11.5,18.8,26.2,74.3,100,0,11.3
Warangal,Nallabelly,15-Jan-22,5.4,18.9,31.1,60,100,0,14.2
Warangal,Nallabelly,16-Jan-22,0,17.8,29,62.5,100,0,4.1
Warangal,Nallabelly,17-Jan-22,0,19,26,73.2,100,0,4.5
Warangal,Nallabelly,18-Jan-22,0,16.8,28.3,59.5,100,0,5.9
Warangal,Nallabelly,19-Jan-22,0,16.2,30.2,48.4,92.2,0,10.3
Warangal,Nallabelly,20-Jan-22,0,16.3,30,48.9,92.4,0,4
Warangal,Nallabelly,21-Jan-22,0,18,31.6,41.2,90,0,9.3
Warangal,Nallabelly,22-Jan-22,0,16.6,30.4,43,85.9,0,10.1
Warangal,Nallabelly,23-Jan-22,0,19.5,32.2,41.2,99.6,0,14.4
Warangal,Nallabelly,24-Jan-22,0,17.4,30.7,44.5,86.1,0,11.1
Warangal,Nallabelly,25-Jan-22,0,16.4,27.8,45,82.7,0,7.9
Warangal,Nallabelly,26-Jan-22,0,16.4,28.7,41.4,86.3,0,8.5
Warangal,Nallabelly,27-Jan-22,0,16.4,28.4,44.3,77.6,0,5.7
Warangal,Nallabelly,28-Jan-22,0,12.8,27.4,37.5,81.9,0,10.9
Warangal,Nallabelly,29-Jan-22,0,10,26.3,31,84.5,0,8.4
Warangal,Nallabelly,30-Jan-22,0,11.1,28.7,30.6,95.4,0,5.5
Warangal,Nallabelly,31-Jan-22,0,11.8,29.9,29.4,91.6,0,10.2
Warangal,Nallabelly,1-Feb-22,0,8.7,36.8,6.8,100,0,65.1
Warangal,Nallabelly,2-Feb-22,0,8.6,36.5,8.1,100,0,65.1
Warangal,Nallabelly,3-Feb-22,0,11.1,36.6,12.2,100,0,65.1
Warangal,Nallabelly,4-Feb-22,0,11.3,36.1,19.8,100,0,65.1
Warangal,Nallabelly,5-Feb-22,0,6,34.5,8.4,100,0,65.1
Warangal,Nallabelly,6-Feb-22,0,6.7,35.8,9.7,100,0,65.1
Warangal,Nallabelly,7-Feb-22,0,9.7,36.9,7.8,100,0,65.1
Warangal,Nallabelly,8-Feb-22,0,12.7,36.3,18.8,100,0,65.1
Warangal,Nallabelly,9-Feb-22,0,15.4,36.5,23.7,100,0,67.4
Warangal,Nallabelly,10-Feb-22,0,14.2,34.6,24.5,100,0,65.1
Warangal,Nallabelly,11-Feb-22,0,11.7,34.7,21.9,100,0,65.1
Warangal,Nallabelly,12-Feb-22,0,8,36.5,21.6,100,0,65.1
Warangal,Nallabelly,13-Feb-22,0,7.3,36.2,13.6,100,0,57.5
Warangal,Nallabelly,14-Feb-22,0,8.8,36.4,9.2,100,0,65.1
Warangal,Nallabelly,15-Feb-22,0,11.7,36.3,12.5,100,0,65.1
Warangal,Nallabelly,16-Feb-22,0,14.3,35.1,18.1,100,0,65.1
Warangal,Nallabelly,17-Feb-22,0,13.5,36.4,18.2,100,0,65.1
Warangal,Nallabelly,18-Feb-22,0,15.5,36.1,15.2,100,0,65.1
Warangal,Nallabelly,19-Feb-22,0,12.5,36.5,20.9,100,0,65.1
Warangal,Nallabelly,20-Feb-22,0,13.6,37.2,9.1,100,0,63.6
Warangal,Nallabelly,21-Feb-22,0,10,37.2,15.5,100,0,65.1
Warangal,Nallabelly,22-Feb-22,0,10.2,39.2,7.2,100,0,65.1
Warangal,Nallabelly,23-Feb-22,0,11.5,38.7,6.9,100,0,65.1
Warangal,Nallabelly,24-Feb-22,0,13.2,37.4,13.2,100,0,65.1
Warangal,Nallabelly,25-Feb-22,0,12.2,38.2,7,100,0,65.1
Warangal,Nallabelly,26-Feb-22,0,11.4,38.3,5.2,100,0,65.1
Warangal,Nallabelly,27-Feb-22,0,11.9,38,7.2,100,0,65.1
Warangal,Nallabelly,28-Feb-22,0,12.3,38.7,10.4,100,0,65.1
Warangal,Nallabelly,1-Mar-22,0,17.4,35.5,24.2,93.5,0,14.5
Warangal,Nallabelly,2-Mar-22,0,17.8,35.9,28.9,93.9,0,4.8
Warangal,Nallabelly,3-Mar-22,0,19.7,34.9,30,89.5,0,4.5
Warangal,Nallabelly,4-Mar-22,0,18.4,35,37.8,96.6,0,10.8
Warangal,Nallabelly,5-Mar-22,0,18.3,36.4,27.6,94.4,0,6
Warangal,Nallabelly,6-Mar-22,0,19.1,33.7,37,84.5,0,6.3
Warangal,Nallabelly,7-Mar-22,0,19.6,34.9,37.4,98.8,0,10.7
Warangal,Nallabelly,8-Mar-22,0,20.6,35.6,33.5,82.8,0,6.2
Warangal,Nallabelly,9-Mar-22,0,19.2,36.1,30.9,92.6,0,5.9
Warangal,Nallabelly,10-Mar-22,0,19.5,35.8,31.5,94.8,0,5.3
Warangal,Nallabelly,11-Mar-22,0,21.8,35.6,37.5,82.3,0,7.3
Warangal,Nallabelly,12-Mar-22,0,19.9,35.9,33.5,91.2,0,8.4
Warangal,Nallabelly,13-Mar-22,0,21.4,35.3,32.2,79.4,0,8.1
Warangal,Nallabelly,14-Mar-22,0,17.9,36.3,26.1,86,0,6.2
Warangal,Nallabelly,15-Mar-22,0,18.2,36.3,18.4,80.1,0,8.3
Warangal,Nallabelly,16-Mar-22,0,19.1,37.4,20.9,81.1,0,10.9
Warangal,Nallabelly,17-Mar-22,0,19.8,40.1,21.2,86.6,0,7.3
Warangal,Nallabelly,18-Mar-22,0,21.5,39.3,16.8,91.2,0,10.2
Warangal,Nallabelly,19-Mar-22,0,23,37.3,36.4,93.7,0,15.3
Warangal,Nallabelly,20-Mar-22,0,23.7,36.9,32.2,94.2,0,15.1
Warangal,Nallabelly,21-Mar-22,0,25.2,36.6,42.5,95.4,0,10.6
Warangal,Nallabelly,22-Mar-22,0,22.3,38.2,41.2,89.5,0,8.4
Warangal,Nallabelly,23-Mar-22,0,23.3,38.7,38.6,97.3,0,6.5
Warangal,Nallabelly,24-Mar-22,0,23.6,38.7,39,94.6,0,14.4
Warangal,Nallabelly,25-Mar-22,0,23.7,36.3,48.5,94.6,0,15
Warangal,Nallabelly,26-Mar-22,0,23.6,34.9,45.8,96.4,0,13.3
Warangal,Nallabelly,27-Mar-22,0,24,36.7,46.3,96.9,0,10.7
Warangal,Nallabelly,28-Mar-22,0,23.9,37.9,41.9,96.9,0,5.9
Warangal,Nallabelly,29-Mar-22,0,23.8,39.2,36.2,97.3,0,12.7
Warangal,Nallabelly,30-Mar-22,0,24.6,40.2,33.7,96,0,9.5
Warangal,Nallabelly,31-Mar-22,0,24.9,40.6,30.5,96,0,11.8
Warangal,Nallabelly,1-Apr-22,0,24.6,38.1,42.3,95.1,0,11
Warangal,Nallabelly,2-Apr-22,0,25.1,35.6,51.2,90.3,0,14.6
Warangal,Nallabelly,3-Apr-22,0,23.8,35.5,50.5,93.7,0,14.4
Warangal,Nallabelly,4-Apr-22,0,23.9,36.4,47.9,93.3,0,15
Warangal,Nallabelly,5-Apr-22,0,24.3,37.6,40.3,92.8,0,15.1
Warangal,Nallabelly,6-Apr-22,0,24.2,37.3,39.7,91.1,0,12.7
Warangal,Nallabelly,7-Apr-22,0,23.5,37.8,30.2,96.4,0,11.4
Warangal,Nallabelly,8-Apr-22,0,23.5,38.2,32.4,95.5,0,12.9
Warangal,Nallabelly,9-Apr-22,0,24.3,37,40.3,84.9,0,15.3
Warangal,Nallabelly,10-Apr-22,0,24.3,36.9,44.7,94.6,0,12.8
Warangal,Nallabelly,11-Apr-22,0,24.2,38.6,35,94.6,0,9.5
Warangal,Nallabelly,12-Apr-22,0,24.1,37.4,38.6,96,0,11.3
Warangal,Nallabelly,13-Apr-22,0,24.5,38.6,37.3,93.7,0,12.5
Warangal,Nallabelly,14-Apr-22,0,25,38.9,39,93.6,0,15.4
Warangal,Nallabelly,15-Apr-22,0,25.3,39,35.6,91.9,0,8.5
Warangal,Nallabelly,16-Apr-22,0,26.7,39.1,35.5,86.8,0,5.3
Warangal,Nallabelly,17-Apr-22,0,26.5,37.7,41,91.1,0,9.5
Warangal,Nallabelly,18-Apr-22,0,25.6,40.3,36.2,93.2,0,10.9
Warangal,Nallabelly,19-Apr-22,0,24.6,40.7,32.7,91.1,0,7.6
Warangal,Nallabelly,20-Apr-22,0,25.2,42.3,30.5,84.6,0,6.7
Warangal,Nallabelly,21-Apr-22,0,25.6,42.6,27.5,91.9,0,7.4
Warangal,Nallabelly,22-Apr-22,0,25.6,39.3,39,87.6,0,14.1
Warangal,Nallabelly,23-Apr-22,0,25.1,39.1,35.6,90.7,0,14.6
Warangal,Nallabelly,24-Apr-22,0,24.2,39.5,33.1,87.7,0,5.8
Warangal,Nallabelly,25-Apr-22,0,26.4,40.6,27.9,79,0,6.1
Warangal,Nallabelly,26-Apr-22,0,24.6,42.3,24.2,81.8,0,13.4
Warangal,Nallabelly,27-Apr-22,0,25.7,42.1,27.5,91.1,0,13
Warangal,Nallabelly,28-Apr-22,0,25.8,42.2,27.9,82.5,0,8
Warangal,Nallabelly,29-Apr-22,0,23.6,41.9,31.4,77.1,0,8.7
Warangal,Nallabelly,30-Apr-22,0,26.8,43.5,21.6,78.6,0,17.4
Warangal,Nallabelly,1-May-22,0,27,44.2,20.5,86.3,0,14.4
Warangal,Nallabelly,2-May-22,0,27.1,43.3,19.6,89.8,0,20
Warangal,Nallabelly,3-May-22,0.4,26.5,43.1,28.1,95,0,15.9
Warangal,Nallabelly,4-May-22,0,22.4,40.1,40.6,92.9,0,19.6
Warangal,Nallabelly,5-May-22,0,25,36.5,39.7,84.8,0,6
Warangal,Nallabelly,6-May-22,0,26.8,40.8,30.1,83.8,0,17.4
Warangal,Nallabelly,7-May-22,0,23.8,42.3,27.2,77.5,0,0.2
Warangal,Nallabelly,8-May-22,2.7,26.2,41.7,27.2,82.8,0,15.2
Warangal,Nallabelly,9-May-22,0,25.3,40.2,33.7,84.5,0,7.1
Warangal,Nallabelly,10-May-22,0,27.4,41.4,28.5,79,0,7.2
Warangal,Nallabelly,11-May-22,0,27.8,39.1,32,74.4,0,13.2
Warangal,Nallabelly,12-May-22,0.2,27.7,32.9,52.6,77.8,0,14.1
Warangal,Nallabelly,13-May-22,0,24.9,37.4,46.3,87.7,0,13.2
Warangal,Nallabelly,14-May-22,0,27.2,40.6,37.3,83.8,0,14.9
Warangal,Nallabelly,15-May-22,0,27.7,41.2,34.4,85.9,0,15.4
Warangal,Nallabelly,16-May-22,0,28.3,41.4,37.6,82.3,0,10.9
Warangal,Nallabelly,17-May-22,0,26.9,37.8,37.5,87.6,0,14.2
Warangal,Nallabelly,18-May-22,0,27.3,40.3,38.4,83.8,0,1.9
Warangal,Nallabelly,19-May-22,0.7,23.8,40.7,35.9,96,0,2.9
Warangal,Nallabelly,20-May-22,0,25.7,39.3,39.5,92.1,0,8.7
Warangal,Nallabelly,21-May-22,0,25.9,39.3,37.9,83.6,0,4.6
Warangal,Nallabelly,22-May-22,0,27.3,38.9,37.3,67.7,0,7.2
Warangal,Nallabelly,23-May-22,0,30,40.5,24.6,55.3,0,8.1
Warangal,Nallabelly,24-May-22,0,27.3,42.6,27.5,59.7,0,13.9
Warangal,Nallabelly,25-May-22,0.5,24.8,41.5,30.1,91.5,0,11.8
Warangal,Nallabelly,26-May-22,0,25.6,38.6,37.5,76,0,14.9
Warangal,Nallabelly,27-May-22,0,26.9,42,25.5,71.8,0,6.1
Warangal,Nallabelly,28-May-22,0,25.1,41.4,27.2,70,0,7.5
Warangal,Nallabelly,29-May-22,0,26,41.5,23.5,55.3,0,13.4
Warangal,Nallabelly,30-May-22,0,27.5,43.5,25.1,61.8,0,14.3
Warangal,Nallabelly,31-May-22,0,31,43.7,26.2,50.1,0,9.7
Warangal,Nallabelly,1-Jun-22,0,28.1,40.6,30.1,60,0,9.5
Warangal,Nallabelly,2-Jun-22,0,28.9,39.5,31.8,62.6,0,8.7
Warangal,Nallabelly,3-Jun-22,0,29.3,44,22.2,56.2,0,10.7
Warangal,Nallabelly,4-Jun-22,0,29.6,42.9,26,68.3,0,14.9
Warangal,Nallabelly,5-Jun-22,0,29.6,43.3,22.2,70.6,0,14.6
Warangal,Nallabelly,6-Jun-22,0,28.2,42.7,29.4,66.5,0,15
Warangal,Nallabelly,7-Jun-22,0,26.5,37.5,37.5,80.8,0,15.5
Warangal,Nallabelly,8-Jun-22,0,29.8,41.2,24.9,65.5,0,3.8
Warangal,Nallabelly,9-Jun-22,0,29.4,40.7,25.5,53.4,0,2.1
Warangal,Nallabelly,10-Jun-22,0,28.6,41.7,30.8,58,0,5.9
Warangal,Nallabelly,11-Jun-22,0,26.3,42.3,28.1,80.4,0,9.6
Warangal,Nallabelly,12-Jun-22,2.1,25,41.5,31.4,92.3,0,12.7
Warangal,Nallabelly,13-Jun-22,1.9,25,36.3,45.4,91.1,0,8.3
Warangal,Nallabelly,14-Jun-22,0,24.8,36.3,45,81.8,0,19.2
Warangal,Nallabelly,15-Jun-22,7,24.6,40.1,35.6,95.4,0,17.1
Warangal,Nallabelly,16-Jun-22,33.3,23.7,39.6,40.1,100,0,11.9
Warangal,Nallabelly,17-Jun-22,0,25.2,32.8,59.3,100,0,14.3
Warangal,Nallabelly,18-Jun-22,0,25.6,36.4,46.8,92.8,0,19.5
Warangal,Nallabelly,19-Jun-22,0.7,26.4,37.9,45.8,91.5,0,15.8
Warangal,Nallabelly,20-Jun-22,0.8,25.7,37.4,47.9,95,0,12.3
Warangal,Nallabelly,21-Jun-22,51.6,22.5,35.3,50.1,100,0,11.8
Warangal,Nallabelly,22-Jun-22,35.2,22.9,31,75.8,100,0,12.9
Warangal,Nallabelly,23-Jun-22,1,26,33.6,60.5,100,0,5.2
Warangal,Nallabelly,24-Jun-22,0,26.2,35.6,49.6,91.1,0,4.6
Warangal,Nallabelly,25-Jun-22,0,24.7,33.6,57.2,91.1,0,5.4
Warangal,Nallabelly,26-Jun-22,33.9,23.6,33.2,60,100,0,10.8
Warangal,Nallabelly,27-Jun-22,4.3,22.7,32.5,66.1,100,0,15
Warangal,Nallabelly,28-Jun-22,1.8,24.8,32.4,68.4,94.1,0,4.8
Warangal,Nallabelly,29-Jun-22,2.2,25,32.8,65.7,97.7,0,3.7
Warangal,Nallabelly,30-Jun-22,0,24.8,33.4,57.7,93.7,0,7.7
Warangal,Nallabelly,1-Jul-22,19.3,24.7,34.5,57.1,100,0,12.3
Warangal,Nallabelly,2-Jul-22,0,25.4,32.8,63.8,94.1,0,4.7
Warangal,Nallabelly,3-Jul-22,11.2,23.9,32.9,58.4,99.5,0,4.3
Warangal,Nallabelly,4-Jul-22,20.8,22.7,31,75.4,100,0,9.4
Warangal,Nallabelly,5-Jul-22,10.3,24.1,31.5,71.8,100,0,5.9
Warangal,Nallabelly,6-Jul-22,13.2,23.7,33.4,62.6,100,0,14.1
Warangal,Nallabelly,7-Jul-22,1.3,24.2,32.7,68.9,97.7,0,7.9
Warangal,Nallabelly,8-Jul-22,4.2,24.2,32.4,64.2,99.5,0,10.4
Warangal,Nallabelly,9-Jul-22,62.7,22.6,26.4,85,100,0,7.1
Warangal,Nallabelly,10-Jul-22,64.5,22.5,26.4,83,100,0,12.1
Warangal,Nallabelly,11-Jul-22,69.8,22.5,25.5,96.3,100,0,15.2
Warangal,Nallabelly,12-Jul-22,21.1,22.3,25.2,79.2,100,0,10.7
Warangal,Nallabelly,13-Jul-22,69.7,21.7,23.2,94.9,100,0.4,16.5
Warangal,Nallabelly,14-Jul-22,34.8,22.4,24.8,93.3,100,0.4,12.5
Warangal,Nallabelly,15-Jul-22,5.2,23.2,27.3,92.3,100,0,4.9
Warangal,Nallabelly,16-Jul-22,0,25.4,31.7,70.2,93.6,0,12.4
Warangal,Nallabelly,17-Jul-22,28.5,23.8,35.5,54.3,100,0,8.6
Warangal,Nallabelly,18-Jul-22,15.3,22.8,26.7,97.1,100,0,10.1
Warangal,Nallabelly,19-Jul-22,9.6,23.2,32.1,63.3,100,0,9.3
Warangal,Nallabelly,20-Jul-22,0,23.8,33.4,61,99.5,0,7.7
Warangal,Nallabelly,21-Jul-22,16.8,23,33.2,60,100,0,7.8
Warangal,Nallabelly,22-Jul-22,1.5,24.1,30.2,76.6,100,0,5.3
Warangal,Nallabelly,23-Jul-22,39.4,23,31.5,78.7,100,0,10.5
Warangal,Nallabelly,24-Jul-22,0.7,24,28.2,84.5,100,0,7.4
Warangal,Nallabelly,25-Jul-22,0.4,23.6,32.8,64.7,99.8,0,9.2
Warangal,Nallabelly,26-Jul-22,0.3,23.9,33.1,62.4,98.2,0,6.1
Warangal,Nallabelly,27-Jul-22,4.3,23.6,30.7,74.9,100,0,7.3
Warangal,Nallabelly,28-Jul-22,1.2,24.7,34.1,57.6,99.4,0,7.7
Warangal,Nallabelly,29-Jul-22,0,25.1,36,51.8,100,0,4.1
Warangal,Nallabelly,30-Jul-22,0,24,34.3,62.4,100,0,8.4
Warangal,Nallabelly,31-Jul-22,7.1,24.7,33.7,61.4,100,0,5
Warangal,Nallabelly,1-Aug-22,0,24.8,35.5,54.8,97.7,0,5
Warangal,Nallabelly,2-Aug-22,0,24.8,35.4,55.7,100,0,9.7
Warangal,Nallabelly,3-Aug-22,60.3,22.3,33.6,65.2,100,0,12.9
Warangal,Nallabelly,4-Aug-22,0.2,23.6,35.3,57.6,99.6,0,5
Warangal,Nallabelly,5-Aug-22,1.5,24.5,34.1,60.5,100,0,4.9
Warangal,Nallabelly,6-Aug-22,12.5,24.2,32.5,72.4,100,0,12.1
Warangal,Nallabelly,7-Aug-22,13.9,23.6,33.4,66.2,100,0,6.4
Warangal,Nallabelly,8-Aug-22,39.8,22.6,27.2,94.1,100,0,6.5
Warangal,Nallabelly,9-Aug-22,1.2,23.1,28.2,84.6,100,0,6.2
